gender,age,height,weight,region,hukou,education,health,appearance,iq,family_bg,assets,income
女,39.5,164.7,62.0,农村地区,三线户籍,5.7,良好,64.9,93.7,中产,194.77,1757.25
男,32.0,172.3,57.2,三线城市,三线户籍,3.3,一般,62.0,117.9,工薪,34.11,100536.23
女,31.1,162.1,59.1,三线城市,三线户籍,7.1,一般,67.8,90.9,工薪,1.59,1359826.27
男,40.3,166.9,61.1,三线城市,三线户籍,3.5,一般,63.2,113.4,工薪,4.61,222058869478.64
男,32.1,167.1,61.5,农村地区,农村户籍,5.0,一般,75.4,98.3,工薪,19.69,944236343.03
男,24.6,168.0,80.5,三线城市,二线户籍,5.2,一般,40.0,109.9,富裕,69.81,538.96
女,19.2,151.2,48.3,农村地区,农村户籍,3.1,良好,77.1,96.3,中产,17.24,202042665659.25
女,22.3,156.6,47.1,三线城市,二线户籍,7.9,良好,61.0,86.7,工薪,29.35,415278.93
女,24.8,164.8,67.7,三线城市,二线户籍,3.0,较差,66.2,94.0,工薪,39.85,102.54
男,27.1,172.6,45.0,三线城市,农村户籍,10.0,优秀,29.3,117.8,工薪,20.16,392.32
女,39.6,160.6,53.8,二线城市,农村户籍,8.8,良好,45.9,77.8,困难,2.8,92711.49
男,23.2,172.5,64.8,二线城市,二线户籍,8.3,一般,76.2,100.1,困难,4.84,5919735895.87
男,33.6,173.0,70.3,三线城市,三线户籍,4.1,优秀,58.2,85.5,中产,13.32,505324488.73
女,42.6,162.6,65.6,二线城市,二线户籍,7.6,优秀,72.2,86.5,困难,96.78,488.28
男,18.3,179.6,63.6,农村地区,一线户籍,5.9,良好,54.2,80.7,工薪,1.09,628509912776.14
女,19.3,166.9,45.9,二线城市,一线户籍,7.4,一般,43.1,112.2,工薪,20.59,97309391.49
男,25.6,164.6,60.1,二线城市,二线户籍,10.0,良好,60.5,139.7,中产,38.32,60190165115.41
女,29.4,159.7,60.0,农村地区,农村户籍,5.8,良好,55.3,108.7,工薪,3.01,292123595.47
男,30.6,170.8,88.6,农村地区,二线户籍,9.8,良好,60.9,104.0,困难,14.01,363934.47
男,33.4,162.4,76.0,农村地区,三线户籍,10.0,一般,53.5,99.0,中产,12.13,3055377809.64
男,24.3,168.2,67.4,三线城市,农村户籍,0.0,良好,57.2,85.5,中产,17.4,297080.53
男,22.1,177.2,63.0,一线城市,三线户籍,4.0,优秀,54.9,109.6,工薪,0.89,8.48018685554842e+17
男,41.5,168.6,71.1,三线城市,二线户籍,8.7,良好,43.8,137.7,工薪,50.25,3432.04
男,35.2,176.0,75.2,二线城市,三线户籍,3.3,良好,51.4,97.6,中产,16.36,52051852.65
男,24.8,170.0,71.7,农村地区,二线户籍,9.5,较差,75.1,96.1,工薪,5.19,41694.23
女,18.0,163.6,67.6,农村地区,二线户籍,6.8,一般,52.1,110.4,中产,2.78,2261637.66
男,36.1,178.9,67.4,农村地区,三线户籍,7.5,良好,63.0,94.3,工薪,22.08,46211.61
女,41.9,162.1,57.0,三线城市,农村户籍,9.3,良好,53.2,140.0,工薪,30.7,968347726016251.2
男,37.5,165.4,70.8,三线城市,农村户籍,8.3,一般,65.5,126.1,工薪,157.74,476845565.0
男,18.0,170.1,60.5,农村地区,二线户籍,6.4,良好,43.5,97.9,中产,31.94,447.47
男,32.1,169.8,67.0,二线城市,二线户籍,8.3,优秀,44.9,86.9,富裕,89.81,6360767684.44
男,32.2,184.6,74.5,一线城市,三线户籍,6.4,优秀,73.0,104.2,中产,6.76,0.24
女,26.4,149.6,54.8,三线城市,二线户籍,2.4,一般,75.2,110.4,工薪,41.92,0.94
男,18.0,180.3,86.7,二线城市,二线户籍,6.6,一般,43.0,97.4,中产,33.73,136712857.63
女,18.0,161.0,51.9,三线城市,农村户籍,3.5,良好,59.8,111.2,困难,12.5,169281.06
女,19.6,163.4,47.2,二线城市,三线户籍,8.2,优秀,65.5,91.8,工薪,5.35,552057856.78
男,31.5,161.6,61.7,一线城市,三线户籍,4.2,良好,53.7,98.1,中产,155.28,6.95
女,27.5,148.7,50.2,三线城市,农村户籍,6.2,一般,86.8,105.1,中产,93.62,9114851376.65
男,28.4,160.0,49.3,二线城市,二线户籍,7.8,优秀,72.6,103.6,工薪,5.12,2274432551.86
女,32.5,157.5,50.1,二线城市,二线户籍,6.1,优秀,41.2,108.2,中产,2.93,98679.2
女,22.5,159.2,48.6,二线城市,一线户籍,8.1,良好,65.1,93.5,工薪,11.38,600699716983.8
女,18.0,156.0,52.0,三线城市,二线户籍,4.3,优秀,48.0,111.2,工薪,9.8,55.39
女,40.9,156.7,60.0,三线城市,农村户籍,2.4,一般,49.8,107.7,工薪,2.77,694584.44
男,26.0,169.0,79.9,二线城市,三线户籍,8.2,优秀,98.7,87.7,工薪,2.3,5504882.57
女,18.0,157.6,52.2,农村地区,农村户籍,6.2,良好,54.7,93.4,中产,3.24,1364371.92
女,26.9,165.4,53.3,一线城市,二线户籍,7.1,优秀,62.6,120.2,工薪,3.33,3015856456.68
男,37.4,169.5,60.6,二线城市,三线户籍,9.0,一般,62.7,85.0,工薪,14.1,7200.77
男,32.0,172.7,76.0,一线城市,农村户籍,8.6,较差,86.4,98.2,困难,8.75,465537.4
女,32.7,160.1,57.7,一线城市,三线户籍,3.8,优秀,39.9,80.8,中产,7.13,39121656.69
男,33.0,165.6,73.6,二线城市,农村户籍,7.0,优秀,57.4,108.8,中产,11.82,6409465914824.49
女,25.3,155.0,46.2,农村地区,一线户籍,9.9,一般,57.8,114.2,中产,2.06,0.01
女,38.1,152.5,45.7,农村地区,三线户籍,8.9,良好,38.4,117.0,困难,6.17,13289169.94
男,21.3,166.2,74.2,农村地区,三线户籍,7.4,一般,53.1,105.4,中产,7.87,0.0
男,26.6,170.9,69.6,二线城市,农村户籍,9.2,良好,61.3,104.0,富裕,3.34,0.05
男,31.6,163.0,78.3,农村地区,农村户籍,3.4,良好,54.7,97.3,困难,24.58,5168.66
男,29.5,179.1,80.3,三线城市,三线户籍,6.1,较差,60.9,90.0,工薪,15.0,5639404.28
女,36.7,169.1,54.5,三线城市,三线户籍,10.0,优秀,69.8,95.7,困难,5.05,23026.86
男,32.7,171.0,77.3,三线城市,三线户籍,3.0,良好,60.1,100.0,中产,8.24,831451076.12
女,28.0,168.0,56.9,三线城市,三线户籍,3.6,优秀,79.0,108.2,工薪,35.88,214229.12
女,34.5,162.6,68.0,三线城市,三线户籍,9.5,良好,71.9,91.6,工薪,16.59,1073284662.44
女,31.7,159.4,54.1,二线城市,三线户籍,5.3,良好,74.8,92.8,工薪,28.23,5.86
男,30.9,160.1,83.1,二线城市,农村户籍,6.3,良好,46.5,114.8,工薪,23.26,5143812.09
女,39.7,153.9,47.6,一线城市,二线户籍,4.6,一般,49.2,95.6,困难,2.83,1849278499.62
女,31.9,157.0,40.5,三线城市,农村户籍,6.0,优秀,50.7,103.7,困难,25.72,0.0
男,31.5,171.0,51.8,二线城市,二线户籍,6.5,优秀,39.7,88.3,工薪,13.63,350179802.16
女,18.0,165.1,54.5,二线城市,二线户籍,5.9,良好,47.5,87.9,工薪,19.48,0.0
男,39.1,172.1,80.3,二线城市,农村户籍,4.8,良好,59.0,85.0,工薪,73.9,46878999.67
女,37.2,157.8,62.8,三线城市,农村户籍,7.4,一般,89.7,104.1,困难,20.29,39681.71
男,24.3,174.6,81.8,二线城市,农村户籍,7.4,较差,78.3,88.2,工薪,5.32,619034079.21
女,27.8,172.0,40.0,一线城市,二线户籍,4.7,良好,33.2,100.9,中产,16.43,1556405.53
女,33.4,164.8,43.8,三线城市,三线户籍,8.8,良好,68.6,81.7,工薪,47.26,766895137.98
女,40.7,162.3,51.8,三线城市,农村户籍,4.7,良好,78.7,85.3,工薪,16.81,3265922602624.83
女,33.5,156.6,49.7,二线城市,农村户籍,8.0,良好,60.3,92.8,困难,10.35,1927348.26
男,27.0,172.9,64.5,一线城市,二线户籍,0.0,一般,59.1,109.6,中产,260.55,6829.27
男,36.0,176.6,65.7,三线城市,三线户籍,8.3,良好,50.1,95.6,中产,13.42,41357.14
男,33.6,177.6,79.8,二线城市,三线户籍,5.9,良好,56.0,140.0,困难,31.78,1284413.53
男,22.4,167.2,87.8,一线城市,一线户籍,7.6,良好,46.9,96.4,工薪,12.12,4231061.43
女,41.0,159.0,51.0,一线城市,农村户籍,4.1,良好,84.7,72.5,中产,40.51,252.6
女,29.7,163.2,60.1,一线城市,三线户籍,6.1,优秀,56.3,87.3,中产,14.86,20928.66
男,34.4,178.2,88.6,二线城市,三线户籍,7.1,一般,54.2,80.0,工薪,24.34,0.53
女,30.1,164.9,57.3,二线城市,三线户籍,8.4,一般,57.7,121.9,困难,8.34,949657548.14
男,20.7,162.6,96.2,农村地区,三线户籍,8.0,良好,68.1,97.8,中产,46.15,12304309159.56
男,36.0,173.7,71.8,三线城市,农村户籍,2.4,良好,46.6,93.4,中产,75.86,2.135275334930685e+18
女,24.4,169.5,62.5,三线城市,二线户籍,1.3,优秀,70.2,98.1,工薪,7.95,735860.11
男,40.8,177.4,62.5,二线城市,三线户籍,6.6,良好,78.9,94.9,困难,4.31,7292160.06
男,30.5,180.6,76.0,二线城市,二线户籍,9.0,良好,68.8,92.1,工薪,21.43,106421.54
女,36.5,156.9,45.1,三线城市,三线户籍,5.1,优秀,73.6,83.9,中产,133.45,8.965211409148786e+17
女,30.3,159.0,56.6,三线城市,农村户籍,4.1,良好,59.8,98.2,中产,21.89,364.97
男,24.2,169.2,87.0,农村地区,三线户籍,4.5,良好,53.1,88.8,中产,22.67,897245032358.48
女,28.1,153.6,58.8,三线城市,三线户籍,4.7,优秀,60.2,80.5,工薪,212.7,1030556931.86
女,57.5,169.8,48.3,一线城市,三线户籍,6.9,良好,69.5,70.0,困难,40.85,0.0
女,27.2,154.6,70.1,二线城市,二线户籍,5.2,优秀,52.3,75.5,困难,79.15,6074413798784.08
女,22.6,162.0,45.4,二线城市,三线户籍,5.0,一般,75.6,110.1,工薪,5.72,860181.68
女,40.7,163.3,47.9,农村地区,三线户籍,6.5,一般,61.2,77.5,富裕,5.4,332.36
女,38.8,144.6,49.8,二线城市,二线户籍,5.8,优秀,66.8,93.0,工薪,2.2,5786060727.66
女,39.1,152.2,58.2,三线城市,农村户籍,7.6,优秀,75.9,94.4,工薪,4.23,1583068772730.15
女,28.8,162.2,64.2,二线城市,三线户籍,4.8,良好,44.2,126.3,中产,11.58,3.75
女,21.7,160.4,47.2,一线城市,二线户籍,3.3,优秀,49.5,105.9,中产,51.09,74.16
女,32.7,154.0,53.8,农村地区,农村户籍,6.9,良好,53.4,110.0,工薪,16.06,27.33
男,40.1,182.7,54.7,二线城市,一线户籍,10.0,良好,60.6,119.7,工薪,1.22,224440.21
女,35.9,167.7,56.4,农村地区,一线户籍,3.7,较差,35.7,116.2,工薪,17.94,1.68
女,32.8,157.9,58.0,三线城市,二线户籍,6.2,较差,46.2,102.1,中产,21.25,663.86
女,19.7,165.4,55.7,三线城市,二线户籍,8.1,优秀,81.2,105.7,中产,67.28,25715.22
女,18.9,165.7,52.5,一线城市,二线户籍,7.0,良好,67.2,126.2,工薪,5.36,279500.01
女,37.8,156.5,40.0,二线城市,农村户籍,9.7,良好,49.0,111.6,中产,18.14,1093247.49
男,24.1,159.1,71.4,三线城市,农村户籍,4.5,良好,85.7,111.6,富裕,28.06,2005985.24
女,33.2,160.8,65.6,一线城市,农村户籍,6.6,一般,77.7,92.2,工薪,0.26,287689737.68
女,31.8,152.2,59.2,一线城市,一线户籍,7.7,优秀,54.5,109.5,中产,9.3,3350188451.4
男,18.0,175.1,76.5,三线城市,三线户籍,4.7,一般,36.1,92.5,困难,5.91,14378490.03
女,35.2,157.4,68.5,三线城市,农村户籍,3.7,良好,31.3,119.9,困难,18.21,18585361106.75
男,33.2,172.7,66.1,三线城市,一线户籍,2.5,优秀,51.9,106.3,工薪,8.56,157290350648.51
男,41.2,171.4,81.1,三线城市,三线户籍,6.2,良好,53.9,70.0,中产,209.69,1828639739.9
女,30.3,151.1,55.8,三线城市,二线户籍,10.0,良好,45.8,86.7,中产,6.6,1.1224093379145007e+18
男,27.5,163.2,73.2,二线城市,农村户籍,10.0,优秀,69.3,78.5,中产,17.63,35771.38
男,23.9,166.5,81.8,三线城市,二线户籍,4.9,良好,64.5,89.3,中产,66.13,1039367364276720.6
女,30.1,170.1,61.2,二线城市,农村户籍,7.1,优秀,60.0,116.4,中产,18.26,5381.0
男,24.0,180.0,69.9,二线城市,农村户籍,9.4,优秀,78.9,71.7,困难,46.01,15831747.05
男,27.4,173.9,84.1,三线城市,二线户籍,7.6,优秀,72.1,107.0,中产,18.51,7239811118082.89
女,31.1,157.4,48.1,一线城市,三线户籍,7.0,良好,55.1,125.4,中产,24.17,141396465956729.56
男,31.9,172.5,71.0,二线城市,三线户籍,7.7,一般,45.6,105.3,困难,8.69,41441.6
女,31.4,152.4,58.5,农村地区,二线户籍,7.7,优秀,45.7,101.2,工薪,6.82,111485333446.88
男,36.1,172.8,67.1,二线城市,二线户籍,3.2,优秀,43.6,103.2,中产,5.68,612470.97
男,38.7,168.2,74.7,二线城市,三线户籍,7.5,良好,61.7,112.3,工薪,9.27,6476619914935.3
女,33.1,164.5,57.2,二线城市,一线户籍,7.0,良好,72.6,113.2,困难,19.46,27179632873.33
男,27.8,177.8,60.7,三线城市,农村户籍,3.8,优秀,54.0,135.9,工薪,4.87,719814.87
男,29.6,170.2,75.1,农村地区,二线户籍,4.1,优秀,76.3,126.0,困难,5.01,216487602105680.3
女,18.0,165.2,59.2,农村地区,一线户籍,3.3,一般,58.0,108.0,中产,9.25,21432.21
女,24.7,171.3,56.9,一线城市,农村户籍,5.2,优秀,44.7,115.6,工薪,17.97,86081061.78
男,31.7,161.9,81.0,三线城市,三线户籍,5.2,良好,61.4,104.0,困难,2.75,14069608.53
女,23.2,156.6,63.3,农村地区,三线户籍,4.8,优秀,70.7,115.1,中产,4.12,61618.68
女,20.3,158.3,47.8,二线城市,三线户籍,10.0,良好,81.1,98.4,工薪,2.48,0.1
女,44.0,164.7,44.5,三线城市,农村户籍,6.3,较差,41.5,98.5,工薪,19.13,9430486977.1
男,28.1,170.3,86.0,农村地区,二线户籍,4.8,良好,69.1,113.6,工薪,4.85,3339.59
女,31.9,159.2,70.6,二线城市,农村户籍,5.2,良好,54.3,97.0,工薪,6.43,847.95
男,18.0,168.7,79.9,一线城市,三线户籍,9.3,优秀,49.4,97.6,富裕,34.14,8653385540684.45
男,41.0,176.7,63.7,二线城市,三线户籍,3.1,优秀,53.3,100.1,中产,2.45,15966758.1
女,25.3,158.0,52.8,二线城市,二线户籍,6.2,良好,58.4,113.4,中产,12.11,1237469226.04
女,30.1,168.3,55.4,二线城市,一线户籍,7.8,优秀,86.8,91.0,困难,51.3,68334.63
女,30.0,163.4,50.1,二线城市,农村户籍,6.8,优秀,67.3,93.9,工薪,2.0,2967.81
男,35.6,175.0,79.4,三线城市,农村户籍,9.0,良好,44.7,103.9,工薪,18.91,285564688450.74
女,35.8,153.8,48.5,三线城市,农村户籍,8.5,良好,67.8,113.1,工薪,3.22,18.91
男,21.6,179.2,62.3,二线城市,农村户籍,8.1,良好,67.4,108.5,困难,10.27,5177397769173.82
男,19.0,171.6,72.7,农村地区,二线户籍,5.0,良好,26.5,93.4,工薪,22.08,1187.69
男,31.0,171.6,78.1,二线城市,农村户籍,4.6,优秀,54.0,117.5,工薪,24.62,1409.18
女,36.8,162.7,51.0,二线城市,一线户籍,3.4,良好,53.1,95.4,中产,39.8,83216590573350.27
男,18.8,175.9,71.3,二线城市,农村户籍,6.6,一般,40.3,111.9,中产,4.87,374019845982.98
男,20.4,171.7,71.0,一线城市,农村户籍,1.6,一般,34.1,78.2,困难,2.87,1411148.03
女,39.0,154.2,46.1,三线城市,三线户籍,5.1,良好,65.9,70.0,工薪,44.07,112112185.73
女,52.5,153.2,47.0,农村地区,二线户籍,9.1,良好,51.0,101.2,困难,30.11,23661608166.27
男,31.2,167.9,78.6,农村地区,二线户籍,6.3,优秀,71.7,74.1,中产,4.71,1061495.74
男,18.0,174.2,60.1,农村地区,一线户籍,6.9,良好,62.1,129.2,工薪,15.11,18290194.66
男,39.3,164.3,67.1,农村地区,一线户籍,9.1,良好,56.3,115.0,中产,16.85,10781317199293.28
女,29.8,159.9,61.2,三线城市,三线户籍,7.3,一般,82.7,108.4,富裕,5.39,56679.94
女,23.6,162.2,45.5,一线城市,农村户籍,8.7,较差,20.7,91.0,工薪,24.04,6186466366503.52
女,30.9,158.2,57.0,二线城市,一线户籍,5.3,优秀,61.0,87.6,中产,3.72,820524543.44
男,30.7,176.0,64.1,二线城市,三线户籍,7.0,良好,62.9,90.3,工薪,6.43,80838221.95
男,18.4,182.0,66.0,二线城市,三线户籍,6.0,优秀,53.4,118.9,工薪,1.27,161.36
男,18.0,165.5,66.3,三线城市,一线户籍,6.6,优秀,31.2,82.7,中产,10.96,0.0
女,37.5,162.6,61.2,二线城市,三线户籍,6.3,优秀,75.2,90.9,中产,19.09,5297297.75
女,26.9,168.6,44.4,农村地区,三线户籍,10.0,一般,70.4,102.5,工薪,2.59,18212062.69
女,29.0,154.3,65.0,一线城市,二线户籍,7.9,良好,83.7,88.4,工薪,6.99,6116439443.23
女,39.7,165.6,40.0,一线城市,三线户籍,10.0,优秀,64.9,110.9,工薪,39.89,895367666.07
男,40.4,166.6,85.5,二线城市,三线户籍,5.9,良好,41.0,88.2,工薪,20.93,16421689439.69
男,39.7,172.8,79.8,农村地区,农村户籍,1.6,较差,48.6,101.3,富裕,45.18,1137324923.57
女,22.8,157.5,49.7,农村地区,二线户籍,8.6,优秀,53.2,83.0,中产,7.46,16676.24
男,33.1,175.0,62.4,农村地区,农村户籍,7.7,良好,75.6,86.2,中产,4.47,19069339455.12
男,27.9,171.5,70.1,农村地区,三线户籍,6.2,良好,80.5,124.4,工薪,3.23,58535527.07
女,42.7,160.7,60.1,二线城市,三线户籍,6.3,良好,48.7,90.9,工薪,8.42,2221450.42
男,29.9,170.2,74.3,二线城市,农村户籍,8.0,优秀,55.6,113.5,困难,37.24,17428413923593.58
女,30.5,155.9,56.5,农村地区,三线户籍,6.8,良好,65.3,119.4,困难,2.69,1208808332.62
女,37.2,154.7,40.0,农村地区,农村户籍,6.7,优秀,64.0,102.8,中产,3.42,130714240.12
女,18.4,160.5,69.3,二线城市,三线户籍,4.1,一般,78.0,112.2,工薪,3.72,20.4
女,35.3,165.6,46.2,二线城市,二线户籍,9.8,一般,39.8,88.9,困难,87.67,162124279795.26
男,18.5,173.1,76.1,农村地区,农村户籍,6.5,优秀,65.4,102.9,工薪,12.71,1955.79
男,22.2,180.9,72.2,农村地区,农村户籍,6.8,良好,45.7,103.4,困难,30.13,0.01
男,42.5,181.3,57.7,农村地区,一线户籍,5.0,良好,79.9,117.9,中产,5.75,1065065.22
男,37.2,167.5,61.1,一线城市,二线户籍,10.0,较差,56.3,96.6,工薪,1.31,313.37
女,40.0,156.8,41.0,三线城市,二线户籍,7.9,一般,64.4,80.1,工薪,11.12,3740156589.06
男,25.0,183.2,74.1,二线城市,三线户籍,3.7,良好,68.4,70.0,中产,34.68,50069.07
男,26.9,172.2,76.6,农村地区,二线户籍,8.1,良好,80.6,108.8,困难,115.13,25.33
男,39.9,160.1,88.0,二线城市,三线户籍,9.5,优秀,69.2,101.6,富裕,19.17,84077.02
女,31.1,156.8,43.6,二线城市,三线户籍,5.5,良好,69.4,104.4,中产,18.05,1682976520.78
女,28.2,158.4,57.3,一线城市,农村户籍,7.6,优秀,54.4,70.0,工薪,9.69,0.81
女,20.2,162.7,59.9,三线城市,三线户籍,10.0,优秀,47.3,98.3,工薪,5.93,956515.65
女,25.2,161.5,75.4,二线城市,二线户籍,6.0,优秀,59.5,93.9,富裕,45.44,217991941029051.47
女,34.2,162.5,58.1,农村地区,三线户籍,7.2,优秀,39.1,107.0,工薪,68.03,6037.73
男,29.4,170.3,71.0,三线城市,三线户籍,9.8,一般,42.1,88.2,工薪,4.38,3760706.02
男,40.2,171.4,57.4,二线城市,农村户籍,8.8,优秀,60.8,96.2,中产,35.42,3385767316.17
男,22.8,171.9,68.1,三线城市,三线户籍,0.8,良好,64.4,105.5,工薪,18.85,619256140413346.1
女,33.0,156.5,48.7,二线城市,二线户籍,3.1,一般,44.3,111.7,工薪,43.84,8259689627940.28
女,34.8,155.7,40.0,一线城市,二线户籍,5.3,一般,57.9,96.7,工薪,67.83,14950081706.42
男,32.4,166.1,96.2,二线城市,三线户籍,3.7,一般,66.7,93.0,工薪,38.13,67962287.0
女,29.5,157.6,78.6,二线城市,一线户籍,10.0,良好,69.4,104.6,中产,58.59,14775511.4
女,41.7,158.6,55.1,三线城市,三线户籍,6.2,良好,58.2,116.6,富裕,14.1,1272.73
女,19.1,157.9,47.5,三线城市,一线户籍,7.5,一般,86.7,105.3,中产,14.97,6401.34
男,20.3,174.2,52.4,一线城市,农村户籍,7.2,良好,57.2,107.1,工薪,4.65,8615.34
男,25.1,173.3,69.6,农村地区,一线户籍,3.9,良好,50.6,86.9,困难,2.69,157145224641.64
女,36.8,156.4,63.9,农村地区,三线户籍,5.8,良好,50.2,121.0,工薪,8.76,448204.62
女,34.4,157.7,66.9,二线城市,二线户籍,4.4,良好,71.7,89.5,中产,3.89,37344.2
男,28.5,177.9,67.1,三线城市,三线户籍,5.5,一般,75.5,102.6,工薪,4.05,6.65
女,19.9,155.0,56.3,三线城市,三线户籍,4.7,优秀,66.8,102.9,困难,11.68,2554300.94
女,31.9,157.7,60.9,三线城市,二线户籍,4.1,良好,46.7,90.3,工薪,57.68,4899687078.89
男,28.8,184.7,57.9,二线城市,农村户籍,3.8,较差,73.2,94.5,中产,0.46,64049.68
女,23.5,166.5,59.4,二线城市,三线户籍,6.6,优秀,47.9,98.8,中产,15.06,2703441478.77
男,41.1,172.8,80.7,三线城市,农村户籍,0.0,优秀,57.0,70.0,中产,49.1,2592465.84
男,32.8,173.5,68.9,一线城市,三线户籍,6.3,较差,75.1,106.8,中产,2.78,48350.83
女,36.2,158.2,58.9,三线城市,二线户籍,8.7,良好,57.1,101.8,困难,5.88,8523434633.17
男,26.8,170.8,81.2,二线城市,农村户籍,6.1,优秀,38.8,102.0,困难,65.25,3303742694880009.5
男,24.8,180.1,84.3,农村地区,农村户籍,5.4,优秀,62.6,128.1,工薪,3.05,34.55
男,32.7,170.3,72.3,二线城市,农村户籍,10.0,一般,64.1,86.4,困难,6.44,15602.24
女,30.1,148.2,54.6,二线城市,二线户籍,6.7,优秀,32.7,105.3,工薪,22.55,275.92
女,18.0,158.7,54.8,三线城市,三线户籍,6.3,优秀,63.5,83.9,中产,15.96,2674932322914261.0
男,26.5,175.3,76.1,农村地区,三线户籍,10.0,一般,41.0,105.1,困难,8.58,1380.91
女,30.9,164.9,52.1,三线城市,农村户籍,5.0,良好,62.3,114.2,中产,78.27,0.04
男,18.0,179.2,76.5,农村地区,二线户籍,7.0,优秀,77.8,79.5,困难,39.37,0.18
男,26.6,183.5,59.1,三线城市,二线户籍,5.9,一般,21.5,113.2,富裕,13.45,172359917.21
女,27.7,159.7,65.0,农村地区,二线户籍,2.9,一般,67.4,111.8,困难,82.0,18549955276.08
男,27.8,176.1,68.5,一线城市,二线户籍,6.7,优秀,64.9,94.7,困难,3.03,683912886.13
女,36.8,158.8,53.9,一线城市,三线户籍,4.7,优秀,73.0,121.3,工薪,7.6,44406.39
女,18.0,152.0,60.8,二线城市,二线户籍,4.1,良好,56.2,116.7,富裕,14.81,8308.29
女,18.0,154.0,56.3,三线城市,农村户籍,10.0,优秀,54.4,70.0,工薪,3.41,1302887407.15
女,31.4,162.0,65.4,农村地区,三线户籍,10.0,良好,65.7,90.4,困难,4.75,107623.72
女,48.3,165.4,44.2,三线城市,农村户籍,9.0,良好,51.4,102.4,工薪,1.59,6842.94
男,30.6,177.1,69.2,三线城市,农村户籍,8.4,优秀,85.9,103.5,中产,27.65,180554.33
女,29.7,170.0,67.6,农村地区,农村户籍,5.7,良好,69.6,116.8,中产,99.52,2064475345.11
男,20.8,166.7,70.5,一线城市,三线户籍,10.0,优秀,47.9,113.8,困难,5.32,3143871.22
女,35.2,164.0,55.1,农村地区,一线户籍,5.4,优秀,65.3,119.6,工薪,25.1,0.02
女,28.3,162.1,51.3,二线城市,一线户籍,6.3,较差,69.2,99.9,工薪,16.78,25.54
女,26.0,155.5,58.3,农村地区,农村户籍,3.3,良好,48.8,70.0,中产,3.43,1.4
